sst_ts,direct_ts,diff_seconds,device,country
1767781301000000,1767781300317775,-0.682225,mobile,Australia
1767781431000000,1767781430947863,-0.052137,desktop,India
1767781457000000,1767781457389032,0.389032,desktop,Australia
1767781468000000,1767781468510718,0.510718,mobile,Australia
1767781478000000,1767781478171217,0.171217,mobile,Australia
1767781481000000,1767781480866617,-0.133383,mobile,Australia
1767781498000000,1767781498185033,0.185033,desktop,Australia
1767781524000000,1767781524218981,0.218981,mobile,Australia
1767781568000000,1767781568469694,0.469694,desktop,Australia
1767781586000000,1767781585428783,-0.571217,desktop,Thailand
1767781618000000,1767781617879556,-0.120444,desktop,Thailand
1767781640000000,1767781640076932,0.076932,desktop,Australia
1767781701000000,1767781701447524,0.447524,mobile,Australia
1767781722000000,1767781722594022,0.594022,mobile,Australia
1767781747000000,1767781747135643,0.135643,mobile,Australia
1767781827000000,1767781826310953,-0.689047,desktop,United Arab Emirates
1767781858000000,1767781856298087,-1.701913,desktop,Indonesia
1767781968000000,1767781968566015,0.566015,tablet,Australia
1767782002000000,1767782001890914,-0.109086,desktop,Australia
1767782061000000,1767782060438571,-0.561429,desktop,Australia
1767782073000000,1767782073169956,0.169956,mobile,Australia
1767782144000000,1767782073169956,-70.830044,mobile,Australia
1767782208000000,1767782207811720,-0.18828,desktop,Australia
1767782322000000,1767782322008057,0.008057,desktop,Vietnam
1767782359000000,1767782358102202,-0.897798,desktop,China
1767782363000000,1767782363190892,0.190892,mobile,Australia
1767782410000000,1767782409234834,-0.765166,mobile,United Arab Emirates
1767782414000000,1767782410331479,-3.668521,desktop,United Arab Emirates
1767782461000000,1767782460563092,-0.436908,mobile,Australia
1767782585000000,1767782584776113,-0.223887,mobile,Australia
1767782616000000,1767782615300379,-0.699621,desktop,Australia
1767782703000000,1767782703011952,0.011952,desktop,Australia
1767782764000000,1767782764127844,0.127844,mobile,Australia
1767782820000000,1767782819201759,-0.798241,desktop,India
1767782863000000,1767782862207607,-0.792393,desktop,India
1767782873000000,1767782872665742,-0.334258,desktop,Australia
1767782897000000,1767782896847089,-0.152911,mobile,Australia
1767782904000000,1767782903697752,-0.302248,mobile,Australia
1767783143000000,1767783141808097,-1.191903,desktop,Vietnam
1767783175000000,1767783175452292,0.452292,mobile,Australia
1767783255000000,1767783255167060,0.16706,mobile,India
1767783262000000,1767783261079862,-0.920138,desktop,Vietnam
1767783270000000,1767783269992111,-0.007889,mobile,Australia
1767783275000000,1767783275398968,0.398968,desktop,Australia
1767783311000000,1767783310802253,-0.197747,desktop,India
1767783521000000,1767783520566646,-0.433354,mobile,Australia
1767783528000000,1767783528656290,0.65629,mobile,Australia
1767783540000000,1767783540433022,0.433022,mobile,Australia
1767783833000000,1767783833058175,0.058175,desktop,Australia
1767783909000000,1767783908782897,-0.217103,desktop,Philippines
1767783987000000,1767783987577301,0.577301,mobile,Australia
1767783996000000,1767783996168401,0.168401,desktop,Australia
1767784168000000,1767784167802520,-0.19748,mobile,Australia
1767784312000000,1767784310940913,-1.059087,mobile,United Kingdom
1767784358000000,1767784356768714,-1.231286,desktop,India
1767784362000000,1767784362225534,0.225534,mobile,Australia
1767784387000000,1767784386950315,-0.049685,desktop,India
1767784436000000,1767784435561974,-0.438026,mobile,India
1767784448000000,1767784447743852,-0.256148,mobile,India
1767784451000000,1767784450048495,-0.951505,mobile,India
1767784501000000,1767784402627780,-98.37222,desktop,United Arab Emirates
1767784569000000,1767784569209723,0.209723,mobile,Thailand
1767784650000000,1767784650372843,0.372843,desktop,Australia
1767784733000000,1767784732777626,-0.222374,mobile,Australia
1767784789000000,1767784789628411,0.628411,desktop,Australia
1767784823000000,1767784822431996,-0.568004,desktop,Australia
1767784841000000,1767784840174008,-0.825992,desktop,India
1767784850000000,1767784850013029,0.013029,desktop,Australia
1767784856000000,1767784855886220,-0.11378,desktop,Australia
1767784880000000,1767784880214667,0.214667,mobile,Australia
1767784955000000,1767784954494727,-0.505273,mobile,Australia
1767784958000000,1767784957764734,-0.235266,desktop,Vietnam
1767784991000000,1767784991259076,0.259076,mobile,Australia
1767785013000000,1767785012678223,-0.321777,desktop,India
1767785055000000,1767785055029335,0.029335,desktop,Australia
1767785099000000,1767785098630673,-0.369327,mobile,Australia
1767785238000000,1767785237937161,-0.062839,mobile,Australia
1767785243000000,1767785242990552,-0.009448,desktop,Australia
1767785245000000,1767785244910065,-0.089935,mobile,Australia
1767785247000000,1767785246789757,-0.210243,mobile,Australia
1767785247000000,1767785246683986,-0.316014,mobile,India
1767785248000000,1767785001151746,-246.848254,desktop,China
1767785274000000,1767785246789757,-27.210243,mobile,Australia
1767785370000000,1767785370554265,0.554265,desktop,Australia
1767785407000000,1767785406573352,-0.426648,mobile,Australia
1767785565000000,1767785565260491,0.260491,desktop,Australia
1767785665000000,1767785665708599,0.708599,desktop,Thailand
1767785674000000,1767785674134155,0.134155,desktop,Australia
1767785687000000,1767785687187631,0.187631,desktop,Australia
1767785739000000,1767785737734456,-1.265544,desktop,China
1767785834000000,1767785833755866,-0.244134,desktop,Australia
1767785916000000,1767785915571206,-0.428794,desktop,United Arab Emirates
1767785950000000,1767785950075307,0.075307,desktop,India
1767785982000000,1767785981034678,-0.965322,desktop,United Arab Emirates
1767785998000000,1767785998305234,0.305234,desktop,Australia
1767785999000000,1767785998822376,-0.177624,mobile,Australia
1767786127000000,1767786126527346,-0.472654,desktop,India
1767786278000000,1767786277385179,-0.614821,desktop,Vietnam
1767786475000000,1767786475182580,0.18258,mobile,Australia
1767786517000000,1767786516399856,-0.600144,desktop,Vietnam
1767786601000000,1767786600979952,-0.020048,desktop,United Arab Emirates
1767786670000000,1767786670237166,0.237166,desktop,Australia
1767786674000000,1767786674405815,0.405815,mobile,Australia
1767786689000000,1767786688491424,-0.508576,mobile,Australia
1767786694000000,1767786693478750,-0.52125,desktop,United Arab Emirates
1767786817000000,1767786817260527,0.260527,mobile,Australia
1767786851000000,1767786850108129,-0.891871,desktop,United States
1767786880000000,1767786879371760,-0.62824,desktop,United States
1767787012000000,1767787011733975,-0.266025,mobile,Australia
1767787014000000,1767787014125672,0.125672,mobile,Australia
1767787118000000,1767787117493480,-0.50652,desktop,India
1767787124000000,1767787122728488,-1.271512,desktop,United Arab Emirates
1767787200000000,1767787199232552,-0.767448,desktop,Bahrain
1767787242000000,1767787238936043,-3.063957,desktop,Germany
1767787255000000,1767787252717240,-2.28276,desktop,India
1767787266000000,1767787266467731,0.467731,desktop,Australia
1767787335000000,1767787335462558,0.462558,desktop,Australia
1767787387000000,1767787386453612,-0.546388,desktop,Vietnam
1767787397000000,1767787397100594,0.100594,desktop,Australia
1767787468000000,1767787467793376,-0.206624,desktop,Australia
1767787523000000,1767787521760299,-1.239701,desktop,India
1767787867000000,1767787867228216,0.228216,mobile,Australia
1767787997000000,1767787996287539,-0.712461,mobile,Australia
1767788116000000,1767788114704463,-1.295537,desktop,United Arab Emirates
1767788142000000,1767788141077017,-0.922983,desktop,India
1767788195000000,1767788194641166,-0.358834,desktop,United Kingdom
1767788225000000,1767788186969530,-38.03047,desktop,South Africa
1767788413000000,1767788411984763,-1.015237,desktop,India
1767788434000000,1767788432941404,-1.058596,desktop,United Arab Emirates
1767788458000000,1767788456675770,-1.32423,desktop,South Africa
1767788492000000,1767788491652495,-0.347505,mobile,Thailand
1767788610000000,1767788609765009,-0.234991,desktop,Vietnam
1767788673000000,1767788672830900,-0.1691,desktop,India
1767788866000000,1767788865454488,-0.545512,desktop,United Arab Emirates
1767788929000000,1767788929139837,0.139837,desktop,Australia
1767788981000000,1767788978344138,-2.655862,desktop,China
1767789024000000,1767789023091500,-0.9085,desktop,India
1767789080000000,1767789080326018,0.326018,tablet,Australia
1767789228000000,1767789227480422,-0.519578,desktop,United Arab Emirates
1767789233000000,1767789233256118,0.256118,desktop,Australia
1767789367000000,1767789366262471,-0.737529,mobile,India
1767789377000000,1767789376887536,-0.112464,mobile,Australia
1767789418000000,1767789416720223,-1.279777,desktop,United Arab Emirates
1767789427000000,1767789426873554,-0.126446,desktop,Australia
1767789462000000,1767789461617148,-0.382852,desktop,Taiwan
1767789488000000,1767789487485975,-0.514025,mobile,India
1767789590000000,1767789532921955,-57.078045,desktop,China
1767789722000000,1767789721415014,-0.584986,mobile,Australia
1767789727000000,1767789727069801,0.069801,mobile,Australia
1767789889000000,1767789888475128,-0.524872,desktop,Australia
1767789897000000,1767789898387792,1.387792,desktop,China
1767790041000000,1767790041583919,0.583919,mobile,Australia
1767790297000000,1767790296668756,-0.331244,desktop,Australia
1767790310000000,1767790310464242,0.464242,mobile,Australia
1767790386000000,1767790384737093,-1.262907,desktop,China
1767790441000000,1767790441528423,0.528423,mobile,Australia
1767790526000000,1767790525462158,-0.537842,desktop,United Arab Emirates
1767790585000000,1767790584943339,-0.056661,mobile,Australia
1767790688000000,1767790686606018,-1.393982,desktop,United Kingdom
1767790755000000,1767790755308797,0.308797,desktop,Australia
1767790762000000,1767790760879292,-1.120708,desktop,Thailand
1767790831000000,1767790830206139,-0.793861,desktop,Qatar
1767790875000000,1767790874283626,-0.716374,desktop,China
1767790888000000,1767790888098921,0.098921,desktop,Singapore
1767790929000000,1767790928319062,-0.680938,mobile,Australia
1767791034000000,1767791033421955,-0.578045,desktop,Australia
1767791193000000,1767791192030719,-0.969281,desktop,United Kingdom
1767791558000000,1767791558046288,0.046288,mobile,Australia
1767791628000000,1767791627050253,-0.949747,desktop,United Arab Emirates
1767791945000000,1767791943739704,-1.260296,desktop,United Kingdom
1767791982000000,1767791981929217,-0.070783,desktop,Australia
1767792060000000,1767792059790919,-0.209081,desktop,Philippines
1767792082000000,1767792081506268,-0.493732,desktop,India
1767792258000000,1767792256699269,-1.300731,desktop,India
1767792296000000,1767792296340603,0.340603,tablet,Australia
1767792531000000,1767792531226614,0.226614,mobile,Australia
1767792869000000,1767792869109533,0.109533,desktop,Australia
1767792931000000,1767792913579882,-17.420118,desktop,India
1767793146000000,1767793145706268,-0.293732,desktop,Qatar
1767793339000000,1767793341665255,2.665255,desktop,China
1767793350000000,1767793349769296,-0.230704,mobile,United States
1767793678000000,1767793677957928,-0.042072,desktop,Philippines
1767793720000000,1767793720407684,0.407684,desktop,Australia
1767793826000000,1767793825433278,-0.566722,tablet,Australia
1767793873000000,1767793872697194,-0.302806,desktop,Vietnam
1767793930000000,1767793929882411,-0.117589,desktop,United Arab Emirates
1767794061000000,1767794060515597,-0.484403,mobile,United States
1767794189000000,1767794188724056,-0.275944,mobile,Australia
1767794346000000,1767794345156005,-0.843995,desktop,United Arab Emirates
1767794353000000,1767794353027079,0.027079,mobile,Australia
1767795134000000,1767795132939705,-1.060295,desktop,Qatar
1767795293000000,1767795292695397,-0.304603,mobile,India
1767795476000000,1767795476108036,0.108036,desktop,Vietnam
1767795531000000,1767795530878888,-0.121112,desktop,India
1767796059000000,1767796058708033,-0.291967,mobile,Australia
1767796191000000,1767796191122839,0.122839,desktop,Australia
1767796846000000,1767796845501480,-0.49852,desktop,India
1767797067000000,1767797065848393,-1.151607,desktop,United Kingdom
1767797078000000,1767797077953579,-0.046421,desktop,Vietnam
1767797653000000,1767797652856954,-0.143046,desktop,Vietnam
1767797875000000,1767797874868687,-0.131313,desktop,Bahrain
1767798614000000,1767798612852457,-1.147543,desktop,Ireland
1767798615000000,1767798615221133,0.221133,desktop,China
1767798858000000,1767798860233024,2.233024,desktop,China
1767799214000000,1767799213956866,-0.043134,desktop,Singapore
1767799410000000,1767799408264184,-1.735816,desktop,Singapore
1767800100000000,1767800099465672,-0.534328,mobile,France
1767800117000000,1767800117258675,0.258675,mobile,Australia
1767800567000000,1767800566172054,-0.827946,desktop,South Africa
1767800777000000,1767800776779085,-0.220915,desktop,India
1767800803000000,1767800801637397,-1.362603,desktop,Argentina
1767800823000000,1767800822308560,-0.69144,desktop,China
1767800885000000,1767800885030770,0.03077,desktop,China
1767801232000000,1767801229904836,-2.095164,desktop,Spain
1767801387000000,1767801385525993,-1.474007,desktop,United States
1767801832000000,1767801831244770,-0.75523,desktop,Singapore
1767801861000000,1767801859420390,-1.57961,desktop,Vietnam
1767802093000000,1767802092591563,-0.408437,mobile,Australia
1767802177000000,1767801926346736,-250.653264,desktop,United States
1767802208000000,1767802207766658,-0.233342,desktop,Thailand
1767802239000000,1767802239070448,0.070448,mobile,Australia
1767802476000000,1767802475744939,-0.255061,desktop,India
1767802544000000,1767802543860519,-0.139481,desktop,Australia
1767802820000000,1767802820014350,0.01435,tablet,South Africa
1767803760000000,1767803759785751,-0.214249,mobile,Australia
1767804206000000,1767804205693213,-0.306787,desktop,China
1767804365000000,1767804364106269,-0.893731,desktop,United States
1767804722000000,1767804721673672,-0.326328,mobile,Australia
1767805477000000,1767805475893329,-1.106671,desktop,Saudi Arabia
1767806349000000,1767806349608611,0.608611,mobile,Australia
1767806758000000,1767806757480122,-0.519878,mobile,Australia
1767807003000000,1767807001599984,-1.400016,desktop,Vietnam
1767807027000000,1767807028096315,1.096315,desktop,China
1767807051000000,1767807051476603,0.476603,desktop,Australia
1767807087000000,1767807085604654,-1.395346,mobile,United Kingdom
